326	1513204292543521521
327	1513210360717639730
328	1513210616742342342
329	1513210856798857847
330	1513215580721778859
331	1513215600159159159
332	1513227518117806330
333	1513235495398396396
334	1513236046823487487
335	1513236141585310310
336	1513239541958089089
337	1513244065946544544
338	1513248100041666666
339	1513256329806872799
340	1513256375617191958
341	1513256375917958958
342	1513256617154707658
343	1513259025670846846
344	1513259025670864946
345	1513259063276998806
346	1513259231908860028
347	1513259531944331331
348	1513259531944333384
349	1513259689335459870
350	1513259780909694996
351	1513263370810163481
352	1513263374748618992
353	1513263374748992992
354	1513263386845253732
355	1513263390829707344
356	1513263822302085273
357	1513263822302273273
358	1513263865314672861
359	1513268007647776776
360	1513268152413327360
361	1513268152413360360
362	1513268248895033364
363	1513271191245291620
364	1513274114004095156
365	1513277845269512425
366	1513277999045410896
367	1513278661426983983
368	1513281524064183183
369	1513281604041183485
370	1513281613268648228
371	1513281665298993333
372	1513281705987989989
373	1513282275398254634
374	1513282280838138138
375	1513283030604414414
376	1513283333033824297
377	1513285355749638328
378	1513285363878203644
379	1513285566593237152
380	1513285849188667462
381	1513286379201322322
382	1513286933806317788
383	1513287607390306365
384	1513288421089611908
385	1513292284588724374
386	1513294059429488488
387	1513296039115886672
388	1513297037045534965
389	1513297114048757952
390	1513297598788454454
391	1513298491152011282
392	1513301912278007828
393	1513305270497837219
394	1513305443332212212
395	1513305451402367047
396	1513305496462037083
397	1513305683490634634
398	1513305729157728728
399	1513305756575993978
400	1513305796639635635
401	1513305806894923929
402	1513305923958079579
403	1513305970363863150
404	1513306041423495369
405	1513306051066335412
406	1513306085291992991
407	1513306141751246939
408	1513306209657290832
409	1513306274492846263
410	1513306369800011857
411	1513306411000968968
412	1513306455049109747
413	1513306521268994994
414	1513306610255134852
415	1513306666051665665
416	1513306671286587422
417	1513306679700226190
418	1513306750810460351
419	1513307081371816059
420	1513307386742571179
421	1513307528530759881
422	1513307853220183183
423	1513307876314154796
424	1513308179491521521
425	1513308271828333348
426	1513308347066220574
427	1513308461398495383
428	1513308994905871871
429	1513309214767454454
430	1513309296283226152
431	1513309440592574574
432	1513309795627131131
433	1513309906814232232
434	1513309987693289193
435	1513310976684951951
436	1513311098755279279
437	1513311154368286820
438	1513311261809973973
439	1513311342285757757
440	1513311355778764951
441	1513312851811800132
442	1513314302600282253
443	1513315177179906181
444	1513315690944239264
445	1513315785307852841
446	1513316208311708708
447	1513316211260891891
448	1513316412880684684
449	1513316755823994994
450	1513316883766979979
451	1513316949021656656
452	1513317119540455455
453	1513317223190161161
454	1513317414006296727
455	1513317414006396396
456	1513317667224817825
457	1513318236534107107
458	1513318454076213237
459	1513318627846127627
460	1513318769831972972
461	1513318847799923923
462	1513318856842843843
463	1513318922248985985
464	1513318988619448423
465	1513318988619723723
466	1513319452635437937
467	1513319513309574574
468	1513319739949322383
469	1513320456466119119
470	1513320456466333919
471	1513320636498517517
472	1513320715754147881
473	1513320715754181181
474	1513322994364459459
475	1513323235394321321
476	1513325714076560558
477	1513325714076860558
478	1513326146262011904
479	1513326146262204204
480	1513329515466919919
481	1513329947807455455
482	1513332546820243497
483	1513332762650869852
484	1513332767637901414
485	1513332903990268068
486	1513333219662107107
487	1513334371933880361
488	1513334371933980980
489	1513336336143089687
490	1513336336143189189
491	1513336663668035696
492	1513336663668195195
493	1513338499099225225
494	1513339118023606342
495	1513339118023642642
496	1513339268385214575
497	1513339268385225225
498	1513339279844053153
499	1513339279844153153
500	1513339311829746746
501	1513339311829946438
502	1513339487734757757
503	1513339724389345345
504	1513339838978957957
505	1513339892791213213
506	1513340144189206206
507	1513340464567287838
508	1513340464567838838
509	1513341249770225754
510	1513342956755815835
511	1513342969577438438
512	1513342969577738371
513	1513343224750532532
514	1513343224750538832
515	1513343870711149149
516	1513344961431270293
517	1513344961431470293
518	1513345788468310310
519	1513346060880183378
520	1513346060880378378
521	1513347306198006006
522	1513347306198532106
523	1513347673057821821
524	1513348020983562331
525	1513348059818691691
526	1513348331068457020
527	1513348583594717717
528	1513348583594917998
529	1513348643862745168
530	1513348643862945945
531	1513348686950830110
532	1513348686950830830
533	1513348726779641641
534	1513348726779941034
535	1513348862679449703
536	1513348969462266266
537	1513348969462366288
538	1513349028727754912
539	1513349062974247023
540	1513349145467949107
541	1513349368634208208
542	1513349658892701867
543	1513349747648468468
544	1513349977663869089
545	1513350109268807863
546	1513350123130320320
547	1513350323983251251
548	1513350664657240240
549	1513353481443186346
550	1513353581951193138
551	1513353822594828828
552	1513354002102447447
553	1513354039381856376
554	1513354109938307072
555	1513354434288129129
556	1513354900946554940
557	1513354926384877580
558	1513355040914673745
559	1513355051664408727
560	1513355136745996360
561	1513355219751376376
562	1513355271710314656
563	1513355281751209209
564	1513355487821928928
565	1513355567068876973
566	1513372373661777950
567	1513372373661977950
568	1513372435011593593
569	1513372435011993791
570	1513372448756427427
571	1513372448756727840
572	1513372472391499948
573	1513372472391999948
574	1513372516071247893
575	1513372516071293293
576	1513372528293187776
577	1513372528293276276
578	1513372606521282742
579	1513372606521482482
580	1513373946408468550
581	1513373964020255255
582	1513373964020355102
583	1513374223891142142
584	1513376042595647608
585	1513376042595947947
586	1513380681533751406
587	1513405065376043039
588	1513405065376143039
589	1513405067003297802
590	1513407226918866966
591	1513417937359339564
592	1513419619589820597
593	1513422236567077024
594	1513424777044557905
595	1513424801031520277
596	1513425841504129034
597	1513426143829692606
598	1513435725738278912
599	1513436511369035878
600	1513437323868639292
601	1513437394160975992
602	1513437515632214107
603	1513437517767249991
604	1513443459632201758
605	1513455462593597552
606	1513465208608395265
607	1513479619200811059
608	1513479825644453940
609	1513479827548667925
610	1513480040363458641
611	1513480139458216066
612	1513487356332605471
613	1513499662148042773
614	1513500600707317781
615	1513501948161032212
616	1513512170262892574
617	1513513279467688108
618	1513513565800239286
619	1513514475914002452
620	1513515403970875553
621	1513521337476452394
622	1513521452933054586
623	1513523936028004384
624	1513526116214640660
625	1513526547263524914
626	1513526572424892677
627	1513527283799822396
628	1513527424116326620
629	1513527513031377016
630	1513527636586926172
631	1513527746372833505
632	1513527785333854218
633	1513527999998333019
634	1513528197491458300
635	1513529156204236860
636	1513529349624828055
637	1513529360362246154
638	1513529447720943759
639	1513529462493286450
640	1513529477492117585
641	1513529531103842496
642	1513529534304096286
643	1513529551601537164
644	1513529699836629102
645	1513530019002192034
646	1513530047393300642
647	1513530246807294073
648	1513530564748247162
649	1513530620058533948
650	1513531219231510609
651	1513531582521147453
652	1513532254880534649
653	1513532945267163166
654	1513532970882039868
655	1513533007540125846
656	1513533035486904380
657	1513533121050706222
658	1513533143624450159
659	1513533436277821582
660	1513533486529515671
661	1513533502690295969
662	1513533721649877163
663	1513533798032085093
664	1513533935932674149
665	1513533945717850283
666	1513534673018425425
667	1513534774226976818
668	1513534796603719960
669	1513534940975726772
670	1513534956935184456
671	1513535548864856204
672	1513535610449825865
673	1513536099795075142
674	1513536200550514789
675	1513536237326307328
676	1513536395719868466
677	1513536488959381587
678	1513536531430899842
679	1513536786318622854
680	1513537133737017524
681	1513537781828161617
682	1513537845627850933
683	1513538489122291773
684	1513538502313381998
685	1513538603974922341
686	1513538751073358045
687	1513538802285547581
688	1513539097787109447
689	1513539174068785203
690	1513539888224407784
691	1513539928229810366
692	1513540156135837887
693	1513540244043989113
694	1513540321894731776
695	1513540898129186836
696	1513540910372360443
697	1513540974066798652
698	1513541056875069440
699	1513541153096470578
700	1513541192552288456
701	1513541269186416781
702	1513541449432694805
703	1513541518399635527
704	1513541619071062207
705	1513541719621238874
706	1513541830082564197
707	1513542042729316504
708	1513542101269483651
709	1513543550737059870
710	1513543585574948986
711	1513543665614717058
712	1513545019342979103
713	1513545092324135042
714	1513545102243659786
715	1513545156417290391
716	1513545185995260005
717	1513545284490367238
718	1513545509032427702
719	1513547639025569892
720	1513547670243905536
721	1513548628944490670
722	1513548821936738536
723	1513548939222319255
724	1513548939981492234
725	1513549779081101352
726	1513549872534651020
727	1513553328154480781
728	1513553339923697815
729	1513554593362088078
730	1513554594884485180
731	1513554597627564182
732	1513554722026557542
733	1513555266787082241
734	1513555353571295293
735	1513555373745766450
736	1513556120785125476
737	1513556231430733824
738	1513556575137169539
739	1513557457090248914
740	1513558090795061379
741	1513558286144634910
742	1513559277246353438
743	1513559731195871263
744	1513560326514413598
745	1513560472018882704
746	1513560737262469311
747	1513561099742482624
748	1513561241451233502
749	1513561585631625479
750	1513561643534254210
751	1513562063283421404
752	1513562167264153853
753	1513562342925930638
754	1513562536740524032
755	1513563807522357328
756	1513563915076898987
757	1513566466849636514
758	1513569410332360744
759	1513571144958087348
760	1513573301241516052
761	1513574756950085774
762	1513574858758295644
763	1513575054875820032
764	1513575073087230186
765	1513575231518806237
766	1513575292319563999
767	1513575424322703360
768	1513575447311417364
769	1513575460011901081
770	1513575694171504781
771	1513576552611184650
772	1513607691300245618
773	1513622496484524103
774	1513623081443313142
775	1513627468370542663
776	1513629863414599800
777	1513630973257056538
778	1513633145323524147
779	1513634531842723982
780	1513638964643237918
781	1513652694697508984
782	1513654420292898897
783	1513664137094500483
784	1513669120879493263
785	1513670799410725067
786	1513677332613824542
787	1513677332613824542
788	1515446676540756119
789	1515460779871309987
790	1515462901572571247
791	1515471673363533844
792	1515479415180496986
793	1515479419056033992
794	1515479430317740142
795	1515479435233464331
796	1515480471952298005
797	1515480724885602545
798	1515483283197006046
799	1515716796722839753
800	1515732013389316158
801	1515780316864708618
802	1515828232698593471
803	1515843915738255542
804	1515861542850002974
805	1515861665906692197
806	1515934103097180191
807	1515934106540707964
808	1515934113389875311
809	1515934117206818889
810	1515934167429414922
811	1515934286480539779
812	1515934287914995812
813	1515934374837878784
814	1515934376104296590
815	1515934428281569350
816	1515935206044074035
817	1515984327119474711
818	1515984343120482426
819	1515984346975178782
820	1515984371583029348
821	1516034581864775682
822	1516038169274093710
823	1516038191554101288
824	1516050554986692702
825	1516050648288989295
826	1516050650029621298
827	1516050665602809977
828	1516050759479722126
829	1516050761627471912
830	1516071590209781882
831	1516071674196398090
